"ENSP","cluster_membership","ENSG","shuffle.p.val.dom","shuffle.p.val.mut","p.adj.dom","p.adj.mut","constrained.dom","pathogenic.mut","constrained.mut","cluster_size","pathogenic.mut.norm"
"ENSP00000299502",3,"ENSG00000197632",0.5343,0.7369,1,1,FALSE,0,FALSE,44,0
"ENSP00000299502",4,"ENSG00000197632",0.835,0.9416,1,1,FALSE,0,FALSE,43,0
"ENSP00000299502",5,"ENSG00000197632",0.0168,0.0542,0.210046606914213,0.750313301886792,FALSE,0,FALSE,40,0
"ENSP00000299502",6,"ENSG00000197632",0.3848,1,0.997898982210815,1,FALSE,0,FALSE,38,0
"ENSP00000299502",7,"ENSG00000197632",0.2738,0.4536,0.870490253961363,1,FALSE,0,FALSE,30,0
"ENSP00000299502",8,"ENSG00000197632",0.3344,1,0.943557342320655,1,FALSE,0,FALSE,27,0
"ENSP00000299502",9,"ENSG00000197632",0.2709,0.4337,0.866631495031124,1,FALSE,0,FALSE,25,0
"ENSP00000299518",1,"ENSG00000166411",0.8514,0.8961,1,1,FALSE,0,FALSE,71,0
"ENSP00000299518",2,"ENSG00000166411",0.001,0.0025,0.0318759521218716,0.110626888217523,TRUE,0,FALSE,59,0
"ENSP00000299518",3,"ENSG00000166411",0.3549,0.4163,0.967743346361437,1,FALSE,0,FALSE,42,0
"ENSP00000299518",4,"ENSG00000166411",1,1,1,1,FALSE,0,FALSE,41,0
"ENSP00000299518",5,"ENSG00000166411",0.9318,0.9517,1,1,FALSE,0,FALSE,36,0
"ENSP00000299518",6,"ENSG00000166411",0.8505,0.8797,1,1,FALSE,0,FALSE,33,0
"ENSP00000299518",7,"ENSG00000166411",0.1476,0.1888,0.665096815874481,1,FALSE,0,FALSE,31,0
"ENSP00000299518",8,"ENSG00000166411",0.0332,0.0422,0.310028944851769,0.656858023379384,FALSE,1,FALSE,29,0.0344827586206897
"ENSP00000299518",9,"ENSG00000166411",0.3622,1,0.974762223242995,1,FALSE,0,FALSE,24,0
"ENSP00000299529",1,"ENSG00000166426",0.7712,0.8344,1,1,FALSE,0,FALSE,25,0
"ENSP00000299529",2,"ENSG00000166426",0.098,0.1474,0.544785099526066,1,FALSE,0,FALSE,25,0
"ENSP00000299529",3,"ENSG00000166426",0.383,0.457,0.9961416119297,1,FALSE,0,FALSE,17,0
"ENSP00000299529",4,"ENSG00000166426",0.5319,0.6125,1,1,FALSE,0,FALSE,16,0
"ENSP00000299529",5,"ENSG00000166426",0.7244,0.7826,1,1,FALSE,0,FALSE,15,0
"ENSP00000299529",6,"ENSG00000166426",0.9875,1,1,1,FALSE,0,FALSE,15,0
"ENSP00000299529",7,"ENSG00000166426",0.8331,0.8758,1,1,FALSE,0,FALSE,15,0
"ENSP00000299529",8,"ENSG00000166426",0.2125,0.2605,0.783804457315538,1,FALSE,0,FALSE,9,0
"ENSP00000299565",1,"ENSG00000169684",0.0148,0.1277,0.194417578475336,1,FALSE,0,FALSE,208,0
"ENSP00000299565",2,"ENSG00000169684",0.6119,0.891,1,1,FALSE,0,FALSE,189,0
"ENSP00000299565",3,"ENSG00000169684",0.9987,1,1,1,FALSE,0,FALSE,71,0
"ENSP00000299608",1,"ENSG00000166479",0.4203,0.6169,1,1,FALSE,0,FALSE,83,0
"ENSP00000299608",10,"ENSG00000166479",0.4757,0.5714,1,1,FALSE,0,FALSE,17,0
"ENSP00000299608",11,"ENSG00000166479",0.2495,0.7803,0.839130055020633,1,FALSE,0,FALSE,14,0
"ENSP00000299608",12,"ENSG00000166479",0.6885,1,1,1,FALSE,0,FALSE,11,0
"ENSP00000299608",2,"ENSG00000166479",0.1269,0.2704,0.617226569488156,1,FALSE,0,FALSE,82,0
"ENSP00000299608",3,"ENSG00000166479",0.5938,0.7406,1,1,FALSE,0,FALSE,54,0
"ENSP00000299608",4,"ENSG00000166479",0.9672,0.9878,1,1,FALSE,0,FALSE,47,0
"ENSP00000299608",5,"ENSG00000166479",0.8061,0.8895,1,1,FALSE,0,FALSE,39,0
"ENSP00000299608",6,"ENSG00000166479",0.6544,0.7605,1,1,FALSE,0,FALSE,32,0
"ENSP00000299608",7,"ENSG00000166479",0.4615,0.5764,1,1,FALSE,0,FALSE,30,0
"ENSP00000299608",8,"ENSG00000166479",0.3235,0.4372,0.930630364332712,1,FALSE,0,FALSE,25,0
"ENSP00000299608",9,"ENSG00000166479",0.9676,0.9821,1,1,FALSE,0,FALSE,20,0
"ENSP00000299626",1,"ENSG00000159063",0.1914,0.4324,0.750183516189457,1,FALSE,4,FALSE,139,0.0287769784172662
"ENSP00000299626",2,"ENSG00000159063",0.1112,0.2935,0.579521935598648,1,FALSE,0,FALSE,139,0
"ENSP00000299626",3,"ENSG00000159063",0.983,0.9956,1,1,FALSE,0,FALSE,101,0
"ENSP00000299626",4,"ENSG00000159063",0.9064,0.9659,1,1,FALSE,3,FALSE,86,0.0348837209302326
"ENSP00000299626",5,"ENSG00000159063",0.2426,1,0.828630979020979,1,FALSE,0,FALSE,61,0
"ENSP00000299638",1,"ENSG00000255529",0.4173,0.8859,1,1,FALSE,0,FALSE,155,0
"ENSP00000299638",2,"ENSG00000255529",0.4155,1,1,1,FALSE,0,FALSE,111,0
"ENSP00000299638",3,"ENSG00000255529",0.7829,0.9554,1,1,FALSE,0,FALSE,102,0
"ENSP00000299642",1,"ENSG00000166509",0.4663,0.8625,1,1,FALSE,0,FALSE,58,0
"ENSP00000299642",2,"ENSG00000166509",0,3e-04,0,0.021915710723192,TRUE,0,TRUE,43,0
"ENSP00000299642",3,"ENSG00000166509",0.9914,1,1,1,FALSE,0,FALSE,40,0
"ENSP00000299642",4,"ENSG00000166509",0.9999,1,1,1,FALSE,0,FALSE,33,0
"ENSP00000299642",5,"ENSG00000166509",0.2183,1,0.792494685990338,1,FALSE,0,FALSE,32,0
"ENSP00000299663",1,"ENSG00000166523",0.1802,0.3811,0.731335383762815,1,FALSE,0,FALSE,58,0
"ENSP00000299663",2,"ENSG00000166523",0.5074,0.7072,1,1,FALSE,0,FALSE,42,0
"ENSP00000299663",3,"ENSG00000166523",0.8799,1,1,1,FALSE,0,FALSE,39,0
"ENSP00000299663",4,"ENSG00000166523",0.8032,0.8993,1,1,FALSE,0,FALSE,33,0
"ENSP00000299663",5,"ENSG00000166523",0.4615,0.6099,1,1,FALSE,0,FALSE,26,0
"ENSP00000299663",6,"ENSG00000166523",0.5897,0.7041,1,1,FALSE,0,FALSE,21,0
"ENSP00000299665",1,"ENSG00000166527",0.6086,0.9092,1,1,FALSE,0,FALSE,64,0
"ENSP00000299665",2,"ENSG00000166527",0.7249,0.9178,1,1,FALSE,0,FALSE,43,0
"ENSP00000299665",3,"ENSG00000166527",0.0361,0.1431,0.323993075980392,1,FALSE,0,FALSE,35,0
"ENSP00000299665",4,"ENSG00000166527",0.3954,0.998,1,1,FALSE,0,FALSE,30,0
"ENSP00000299665",5,"ENSG00000166527",0.6898,0.8436,1,1,FALSE,0,FALSE,22,0
"ENSP00000299665",6,"ENSG00000166527",0.9761,0.9935,1,1,FALSE,0,FALSE,21,0
"ENSP00000299697",1,"ENSG00000166548",0.0499,0.9221,0.39053449104996,1,FALSE,6,FALSE,123,0.0487804878048781
"ENSP00000299697",2,"ENSG00000166548",0.6968,0.9965,1,1,FALSE,10,FALSE,108,0.0925925925925926
"ENSP00000299697",3,"ENSG00000166548",0.0416,0.0774,0.352510963262945,0.896896993670886,FALSE,3,FALSE,34,0.0882352941176471
"ENSP00000299697",4,"ENSG00000166548",0.9561,0.9777,1,1,FALSE,0,FALSE,25,0
"ENSP00000299697",5,"ENSG00000166548",0.9991,0.9997,1,1,FALSE,2,FALSE,17,0.117647058823529
"ENSP00000299705",1,"ENSG00000166557",0.9983,1,1,1,FALSE,0,FALSE,94,0
"ENSP00000299705",2,"ENSG00000166557",0.0107,0.0658,0.157589643036702,0.826917717717718,FALSE,0,FALSE,53,0
"ENSP00000299705",3,"ENSG00000166557",0.5427,0.786,1,1,FALSE,0,FALSE,45,0
"ENSP00000299705",4,"ENSG00000166557",0.1962,0.3389,0.758643453009504,1,FALSE,0,FALSE,25,0
"ENSP00000299709",1,"ENSG00000166558",0.988,1,1,1,FALSE,0,FALSE,413,0
"ENSP00000299709",2,"ENSG00000166558",0.0256,0.1384,0.269273393177738,1,FALSE,0,FALSE,22,0
"ENSP00000299721",1,"ENSG00000166569",0.6158,0.9998,1,1,FALSE,0,FALSE,72,0
"ENSP00000299721",2,"ENSG00000166569",0.522,0.7324,1,1,FALSE,0,FALSE,57,0
"ENSP00000299721",3,"ENSG00000166569",0.5682,0.6942,1,1,FALSE,0,FALSE,31,0
"ENSP00000299734",1,"ENSG00000166579",0,0,0,0,TRUE,0,TRUE,200,0
"ENSP00000299734",2,"ENSG00000166579",1,1,1,1,FALSE,0,FALSE,119,0
"ENSP00000299734",3,"ENSG00000166579",0.3944,0.5112,1,1,FALSE,0,FALSE,48,0
"ENSP00000299759",1,"ENSG00000166592",1,1,1,1,FALSE,0,FALSE,147,0
"ENSP00000299759",2,"ENSG00000166592",0,0,0,0,TRUE,0,TRUE,87,0
"ENSP00000299759",3,"ENSG00000166592",0.3189,0.5377,0.925149980205859,1,FALSE,0,FALSE,74,0
"ENSP00000299766",1,"ENSG00000166603",0.3205,1,0.925909960552268,1,FALSE,13,FALSE,282,0.0460992907801418
"ENSP00000299766",2,"ENSG00000166603",0.7769,0.9511,1,1,FALSE,2,FALSE,50,0.04
"ENSP00000299847",1,"ENSG00000166664",0.9553,0.9524,1,1,FALSE,0,FALSE,170,0
"ENSP00000299847",2,"ENSG00000166664",0.0694,0.0727,0.464368113293741,0.871032229038855,FALSE,0,FALSE,146,0
"ENSP00000299847",3,"ENSG00000166664",0.8575,0.86,1,1,FALSE,0,FALSE,96,0
"ENSP00000299855",1,"ENSG00000149968",0.5204,0.7504,1,1,FALSE,0,FALSE,93,0
"ENSP00000299855",2,"ENSG00000149968",1e-04,1,0.0050594127806563,1,TRUE,0,FALSE,91,0
"ENSP00000299855",3,"ENSG00000149968",0.9976,0.9995,1,1,FALSE,0,FALSE,76,0
"ENSP00000299855",4,"ENSG00000149968",0.9183,0.9703,1,1,FALSE,0,FALSE,59,0
"ENSP00000299855",5,"ENSG00000149968",0.8247,0.9276,1,1,FALSE,0,FALSE,58,0
"ENSP00000299855",6,"ENSG00000149968",0.2385,0.3834,0.822880668707323,1,FALSE,0,FALSE,52,0
"ENSP00000299855",7,"ENSG00000149968",0.8753,0.9417,1,1,FALSE,2,FALSE,48,0.0416666666666667
"ENSP00000299866",1,"ENSG00000166676",0.511,0.7455,1,1,FALSE,0,FALSE,79,0
"ENSP00000299866",2,"ENSG00000166676",0.3714,0.6025,0.985042245359891,1,FALSE,0,FALSE,65,0
"ENSP00000299866",3,"ENSG00000166676",0.2938,0.4165,0.898557092198581,1,FALSE,0,FALSE,30,0
"ENSP00000299866",4,"ENSG00000166676",0.9664,0.9904,1,1,FALSE,0,FALSE,24,0
"ENSP00000299866",5,"ENSG00000166676",0.6366,1,1,1,FALSE,0,FALSE,15,0
"ENSP00000299882",1,"ENSG00000166682",0.9422,1,1,1,FALSE,3,FALSE,344,0.00872093023255814
"ENSP00000299882",2,"ENSG00000166682",0.0869,0.1664,0.517934608341811,1,FALSE,2,FALSE,113,0.0176991150442478
"ENSP00000299964",1,"ENSG00000166741",0.9325,0.992,1,1,FALSE,0,FALSE,67,0
"ENSP00000299964",2,"ENSG00000166741",0.8667,0.9705,1,1,FALSE,0,FALSE,48,0
"ENSP00000299964",3,"ENSG00000166741",0.0982,0.2824,0.545030466085639,1,FALSE,0,FALSE,37,0
"ENSP00000299964",4,"ENSG00000166741",0.7973,1,1,1,FALSE,0,FALSE,36,0
"ENSP00000299964",5,"ENSG00000166741",0.0029,1,0.0671031595576619,1,FALSE,0,FALSE,22,0
"ENSP00000299964",6,"ENSG00000166741",0.7444,0.8658,1,1,FALSE,0,FALSE,22,0
"ENSP00000299964",7,"ENSG00000166741",0.5805,0.7419,1,1,FALSE,0,FALSE,17,0
"ENSP00000299964",8,"ENSG00000166741",0.4917,0.6557,1,1,FALSE,0,FALSE,15,0
"ENSP00000300022",1,"ENSG00000166793",0.3203,0.5808,0.925894998520272,1,FALSE,0,FALSE,102,0
"ENSP00000300022",2,"ENSG00000166793",0.8501,0.879,1,1,FALSE,0,FALSE,25,0
"ENSP00000300026",1,"ENSG00000166794",0.8937,0.9691,1,1,FALSE,0,FALSE,47,0
"ENSP00000300026",2,"ENSG00000166794",0.4811,0.6876,1,1,FALSE,0,FALSE,41,0
"ENSP00000300026",3,"ENSG00000166794",0.6265,0.7913,1,1,FALSE,0,FALSE,36,0
"ENSP00000300026",4,"ENSG00000166794",0.3969,0.6115,1,1,FALSE,0,FALSE,36,0
"ENSP00000300026",5,"ENSG00000166794",0.667,0.8286,1,1,FALSE,0,FALSE,33,0
"ENSP00000300026",6,"ENSG00000166794",0.1884,1,0.745305820391627,1,FALSE,0,FALSE,23,0
"ENSP00000300056",1,"ENSG00000166821",0.5504,0.7064,1,1,FALSE,0,FALSE,43,0
"ENSP00000300056",2,"ENSG00000166821",0.272,0.3966,0.867497876973326,1,FALSE,0,FALSE,42,0
"ENSP00000300056",3,"ENSG00000166821",0.8378,0.9109,1,1,FALSE,0,FALSE,39,0
"ENSP00000300056",4,"ENSG00000166821",0.0105,0.0248,0.155977180527383,0.484650567044697,FALSE,0,FALSE,38,0
"ENSP00000300056",5,"ENSG00000166821",0.9254,0.9635,1,1,FALSE,0,FALSE,29,0
"ENSP00000300056",6,"ENSG00000166821",0.4722,1,1,1,FALSE,0,FALSE,28,0
"ENSP00000300056",7,"ENSG00000166821",0.9587,0.9797,1,1,FALSE,0,FALSE,28,0
"ENSP00000300069",1,"ENSG00000166831",0.2734,0.5241,0.869690476707569,1,FALSE,0,FALSE,95,0
"ENSP00000300069",2,"ENSG00000166831",0.9959,1,1,1,FALSE,0,FALSE,85,0
"ENSP00000300069",3,"ENSG00000166831",0.0068,0.0185,0.118219109792285,0.405946816479401,FALSE,0,FALSE,29,0
"ENSP00000300079",1,"ENSG00000166840",0.9945,1,1,1,FALSE,0,FALSE,133,0
"ENSP00000300079",2,"ENSG00000166840",0.4115,0.8346,1,1,FALSE,0,FALSE,118,0
"ENSP00000300079",3,"ENSG00000166840",0.0404,0.1572,0.346349897570969,1,FALSE,0,FALSE,55,0
"ENSP00000300079",4,"ENSG00000166840",0.0925,0.195,0.532147486252946,1,FALSE,0,FALSE,27,0
"ENSP00000300087",1,"ENSG00000166847",0.0373,0.1198,0.331010663435323,1,FALSE,0,FALSE,106,0
"ENSP00000300087",2,"ENSG00000166847",0.9843,0.9975,1,1,FALSE,0,FALSE,76,0
"ENSP00000300098",1,"ENSG00000166856",0.8899,0.9977,1,1,FALSE,0,FALSE,197,0
"ENSP00000300098",2,"ENSG00000166856",0.2856,0.7537,0.888055026005732,1,FALSE,0,FALSE,58,0
"ENSP00000300098",3,"ENSG00000166856",0.4742,0.7001,1,1,FALSE,0,FALSE,54,0
"ENSP00000300098",4,"ENSG00000166856",0.7026,0.8787,1,1,FALSE,0,FALSE,54,0
"ENSP00000300098",5,"ENSG00000166856",0.1329,1,0.629485211494995,1,FALSE,0,FALSE,41,0
"ENSP00000300127",1,"ENSG00000166884",0.7345,1,1,1,FALSE,0,FALSE,282,0
"ENSP00000300127",2,"ENSG00000166884",0.3894,0.598,1,1,FALSE,0,FALSE,32,0
"ENSP00000300128",1,"ENSG00000166881",0.2319,0.9993,0.814053756740563,1,FALSE,0,FALSE,390,0
"ENSP00000300128",2,"ENSG00000166881",0.8465,0.9761,1,1,FALSE,0,FALSE,54,0
"ENSP00000300145",1,"ENSG00000166896",0.1279,0.3288,0.61813913616881,1,FALSE,0,FALSE,96,0
"ENSP00000300145",2,"ENSG00000166896",0.0467,0.1046,0.375935641659797,1,FALSE,0,FALSE,54,0
"ENSP00000300145",3,"ENSG00000166896",0.9423,0.9797,1,1,FALSE,0,FALSE,49,0
"ENSP00000300145",4,"ENSG00000166896",0.917,0.9615,1,1,FALSE,0,FALSE,27,0
"ENSP00000300145",5,"ENSG00000166896",0.947,1,1,1,FALSE,0,FALSE,20,0
"ENSP00000300151",1,"ENSG00000166902",0.9838,1,1,1,FALSE,0,FALSE,227,0
"ENSP00000300151",2,"ENSG00000166902",0.0374,0.095,0.331396128251664,0.996037938439513,FALSE,0,FALSE,24,0
"ENSP00000300161",1,"ENSG00000166913",0.9818,0.9944,1,1,FALSE,0,FALSE,51,0
"ENSP00000300161",2,"ENSG00000166913",0.1626,0.2251,0.694648446842643,1,FALSE,0,FALSE,44,0
"ENSP00000300161",3,"ENSG00000166913",0.7724,0.8364,1,1,FALSE,0,FALSE,39,0
"ENSP00000300161",4,"ENSG00000166913",0.1496,0.2117,0.668963883376584,1,FALSE,0,FALSE,38,0
"ENSP00000300161",5,"ENSG00000166913",0.609,0.7115,1,1,FALSE,0,FALSE,38,0
"ENSP00000300161",6,"ENSG00000166913",0.5377,0.6271,1,1,FALSE,0,FALSE,36,0
"ENSP00000300182",1,"ENSG00000166926",0.6416,0.9964,1,1,FALSE,0,FALSE,86,0
"ENSP00000300182",2,"ENSG00000166926",0.4955,0.835,1,1,FALSE,0,FALSE,61,0
"ENSP00000300184",1,"ENSG00000166927",0.8809,0.9849,1,1,FALSE,0,FALSE,101,0
"ENSP00000300184",2,"ENSG00000166927",0.2253,0.4274,0.804282013161102,1,FALSE,0,FALSE,49,0
"ENSP00000300184",3,"ENSG00000166927",0.5812,0.8462,1,1,FALSE,0,FALSE,47,0
"ENSP00000300184",4,"ENSG00000166927",0.3827,0.9949,0.995808651625511,1,FALSE,0,FALSE,34,0
"ENSP00000300184",5,"ENSG00000166927",0.6039,1,1,1,FALSE,0,FALSE,9,0
"ENSP00000300190",1,"ENSG00000166930",0.1543,0.5024,0.678179174793698,1,FALSE,0,FALSE,113,0
"ENSP00000300190",2,"ENSG00000166930",0.845,1,1,1,FALSE,0,FALSE,46,0
"ENSP00000300190",3,"ENSG00000166930",0.7627,0.8721,1,1,FALSE,0,FALSE,41,0
"ENSP00000300209",1,"ENSG00000123427",0.4683,0.999,1,1,FALSE,0,FALSE,44,0
"ENSP00000300209",2,"ENSG00000123427",0.7246,0.8141,1,1,FALSE,0,FALSE,37,0
"ENSP00000300209",3,"ENSG00000123427",0.057,0.0953,0.417335166208448,0.997042214285714,FALSE,0,FALSE,29,0
"ENSP00000300209",4,"ENSG00000123427",0.1285,0.1887,0.6194304755636,1,FALSE,0,FALSE,26,0
"ENSP00000300209",5,"ENSG00000123427",0.7161,0.7784,1,1,FALSE,0,FALSE,24,0
"ENSP00000300209",6,"ENSG00000123427",0.4199,0.5199,1,1,FALSE,0,FALSE,23,0
"ENSP00000300209",7,"ENSG00000123427",0.961,0.9798,1,1,FALSE,0,FALSE,22,0
"ENSP00000300209",8,"ENSG00000123427",0.9581,0.9773,1,1,FALSE,0,FALSE,21,0
"ENSP00000300213",1,"ENSG00000166946",0.5717,0.9998,1,1,FALSE,0,FALSE,139,0
"ENSP00000300213",2,"ENSG00000166946",0.9091,0.9831,1,1,FALSE,0,FALSE,99,0
"ENSP00000300213",3,"ENSG00000166946",0.0179,0.0662,0.218757863996662,0.82803706233988,FALSE,0,FALSE,71,0
"ENSP00000300213",4,"ENSG00000166946",0.8302,0.9384,1,1,FALSE,0,FALSE,51,0
"ENSP00000300226",1,"ENSG00000166959",0.0987,0.2113,0.546149943332074,1,FALSE,0,FALSE,53,0
"ENSP00000300226",2,"ENSG00000166959",0.0102,0.0347,0.153073155737705,0.58689480369515,FALSE,0,FALSE,52,0
"ENSP00000300226",3,"ENSG00000166959",0.9933,0.9994,1,1,FALSE,0,FALSE,44,0
"ENSP00000300226",4,"ENSG00000166959",0.831,0.9199,1,1,FALSE,0,FALSE,39,0
"ENSP00000300226",5,"ENSG00000166959",0.9582,0.9887,1,1,FALSE,0,FALSE,35,0
"ENSP00000300226",6,"ENSG00000166959",0.2347,1,0.818390882037853,1,FALSE,0,FALSE,27,0
"ENSP00000300245",1,"ENSG00000166971",0.9711,0.9997,1,1,FALSE,0,FALSE,226,0
"ENSP00000300245",2,"ENSG00000166971",0.0634,0.112,0.440521726755218,1,FALSE,0,FALSE,67,0
"ENSP00000300249",1,"ENSG00000166974",0,0,0,0,TRUE,0,TRUE,139,0
"ENSP00000300249",2,"ENSG00000166974",0.9977,0.9984,1,1,FALSE,0,FALSE,72,0
"ENSP00000300249",3,"ENSG00000166974",0.9978,0.9984,1,1,FALSE,0,FALSE,50,0
"ENSP00000300249",4,"ENSG00000166974",0.0014,0.0021,0.0401680705190989,0.098270607028754,TRUE,0,FALSE,43,0
"ENSP00000300249",5,"ENSG00000166974",0.9989,1,1,1,FALSE,0,FALSE,23,0
"ENSP00000300283",1,"ENSG00000237289",0,0,0,0,TRUE,0,TRUE,112,0
"ENSP00000300283",2,"ENSG00000237289",0.9991,0.9992,1,1,FALSE,0,FALSE,65,0
"ENSP00000300283",3,"ENSG00000237289",0.0027,0.003,0.0637853225806452,0.125366619115549,FALSE,0,FALSE,50,0
"ENSP00000300283",4,"ENSG00000237289",0.9998,1,1,1,FALSE,0,FALSE,42,0
"ENSP00000300283",5,"ENSG00000237289",0.0087,0.0088,0.138660391730141,0.257016151545364,FALSE,0,FALSE,42,0
"ENSP00000300283",6,"ENSG00000237289",0.8936,0.8929,1,1,FALSE,0,FALSE,39,0
"ENSP00000300283",7,"ENSG00000237289",0.0147,0.018,0.193799189918992,0.401593297791318,FALSE,0,FALSE,36,0
"ENSP00000300283",8,"ENSG00000237289",1,1,1,1,FALSE,0,FALSE,31,0
"ENSP00000300291",1,"ENSG00000167005",0.0626,0.0759,0.437766626879924,0.887945127795527,FALSE,0,FALSE,195,0
"ENSP00000300291",2,"ENSG00000167005",0.9909,0.9928,1,1,FALSE,0,FALSE,32,0
"ENSP00000300408",1,"ENSG00000167085",0.997,0.9983,1,1,FALSE,0,FALSE,56,0
"ENSP00000300408",2,"ENSG00000167085",0.1507,0.2095,0.671320833333333,1,FALSE,0,FALSE,47,0
"ENSP00000300408",3,"ENSG00000167085",0.996,0.9981,1,1,FALSE,0,FALSE,45,0
"ENSP00000300408",4,"ENSG00000167085",0.3382,0.4197,0.947244554928769,1,FALSE,0,FALSE,38,0
"ENSP00000300408",5,"ENSG00000167085",0.0262,0.0387,0.272744420753376,0.62496019845645,FALSE,0,FALSE,25,0
"ENSP00000300408",6,"ENSG00000167085",0.2823,0.3412,0.883514551282051,1,FALSE,0,FALSE,23,0
"ENSP00000300408",7,"ENSG00000167085",0.4399,0.4989,1,1,FALSE,0,FALSE,20,0
"ENSP00000300408",8,"ENSG00000167085",0.1057,0.4456,0.564311244760343,1,FALSE,0,FALSE,18,0
"ENSP00000300413",1,"ENSG00000167088",1,1,1,1,FALSE,0,FALSE,55,0
"ENSP00000300413",2,"ENSG00000167088",0.3433,0.3528,0.955227032674772,1,FALSE,0,FALSE,27,0
"ENSP00000300413",3,"ENSG00000167088",0.4408,0.4375,1,1,FALSE,0,FALSE,22,0
"ENSP00000300413",4,"ENSG00000167088",0.5843,0.5827,1,1,FALSE,0,FALSE,15,0
"ENSP00000300452",1,"ENSG00000167113",0.6195,1,1,1,FALSE,10,FALSE,242,0.0413223140495868
"ENSP00000300452",2,"ENSG00000167113",0.5436,0.6338,1,1,FALSE,3,FALSE,23,0.130434782608696
"ENSP00000300504",1,"ENSG00000167139",0.9654,0.9974,1,1,FALSE,0,FALSE,80,0
"ENSP00000300504",2,"ENSG00000167139",0.096,0.201,0.541749951839723,1,FALSE,0,FALSE,49,0
"ENSP00000300504",3,"ENSG00000167139",0.078,0.1506,0.492654592496766,1,FALSE,0,FALSE,44,0
"ENSP00000300504",4,"ENSG00000167139",0.3707,0.542,0.984342111463525,1,FALSE,0,FALSE,40,0
"ENSP00000300504",5,"ENSG00000167139",0.8527,1,1,1,FALSE,0,FALSE,32,0
"ENSP00000300504",6,"ENSG00000167139",0.7721,0.8561,1,1,FALSE,0,FALSE,30,0
"ENSP00000300504",7,"ENSG00000167139",0.2967,0.3921,0.900117004971003,1,FALSE,0,FALSE,22,0
"ENSP00000300504",8,"ENSG00000167139",0.7939,0.8609,1,1,FALSE,0,FALSE,20,0
"ENSP00000300504",9,"ENSG00000167139",0.7571,0.8366,1,1,FALSE,0,FALSE,19,0
"ENSP00000300605",1,"ENSG00000167220",0.1069,0.1893,0.567511525915187,1,FALSE,0,FALSE,32,0
"ENSP00000300605",10,"ENSG00000167220",0.6899,0.7753,1,1,FALSE,0,FALSE,15,0
"ENSP00000300605",11,"ENSG00000167220",0.6375,0.7227,1,1,FALSE,0,FALSE,15,0
"ENSP00000300605",12,"ENSG00000167220",0.9069,0.9456,1,1,FALSE,0,FALSE,15,0
"ENSP00000300605",13,"ENSG00000167220",0.9714,0.9841,1,1,FALSE,0,FALSE,12,0
"ENSP00000300605",14,"ENSG00000167220",0.751,0.8043,1,1,FALSE,0,FALSE,8,0
"ENSP00000300605",2,"ENSG00000167220",0.4061,0.5453,1,1,FALSE,0,FALSE,31,0
"ENSP00000300605",3,"ENSG00000167220",0.6634,0.7705,1,1,FALSE,0,FALSE,23,0
"ENSP00000300605",4,"ENSG00000167220",0.675,0.7697,1,1,FALSE,0,FALSE,19,0
"ENSP00000300605",5,"ENSG00000167220",0.0747,0.1185,0.482527409040794,1,FALSE,0,FALSE,19,0
"ENSP00000300605",6,"ENSG00000167220",0.0222,0.0356,0.24802700228833,0.596946994848311,FALSE,0,FALSE,19,0
"ENSP00000300605",7,"ENSG00000167220",0.9083,1,1,1,FALSE,0,FALSE,18,0
"ENSP00000300605",8,"ENSG00000167220",0.7886,0.8633,1,1,FALSE,0,FALSE,17,0
"ENSP00000300605",9,"ENSG00000167220",0.9195,0.9543,1,1,FALSE,0,FALSE,16,0
"ENSP00000300658",1,"ENSG00000161395",0.9893,0.9984,1,1,FALSE,0,FALSE,70,0
"ENSP00000300658",2,"ENSG00000161395",0.6507,0.7914,1,1,FALSE,1,FALSE,57,0.0175438596491228
"ENSP00000300658",3,"ENSG00000161395",0.4513,0.6207,1,1,FALSE,0,FALSE,55,0
"ENSP00000300658",4,"ENSG00000161395",0.0454,0.1085,0.369532536815782,1,FALSE,0,FALSE,54,0
"ENSP00000300658",5,"ENSG00000161395",0.0508,0.9983,0.394208,1,FALSE,2,FALSE,49,0.0408163265306122
"ENSP00000300658",6,"ENSG00000161395",0.907,0.9553,1,1,FALSE,0,FALSE,35,0
"ENSP00000300688",1,"ENSG00000167283",0.6734,0.8248,1,1,FALSE,0,FALSE,58,0
"ENSP00000300688",2,"ENSG00000167283",0.0344,0.9529,0.316990751808745,1,FALSE,0,FALSE,23,0
"ENSP00000300688",3,"ENSG00000167283",0.9599,0.9784,1,1,FALSE,0,FALSE,22,0
"ENSP00000300692",1,"ENSG00000167286",0.9733,1,1,1,FALSE,4,FALSE,63,0.0634920634920635
"ENSP00000300692",2,"ENSG00000167286",0.1185,0.3004,0.597476592082616,1,FALSE,4,FALSE,59,0.0677966101694915
"ENSP00000300692",3,"ENSG00000167286",0.3639,0.5897,0.977003481766538,1,FALSE,3,FALSE,49,0.0612244897959184
"ENSP00000300747",1,"ENSG00000167333",0.0254,0.1654,0.268229127613554,1,FALSE,0,FALSE,132,0
"ENSP00000300747",2,"ENSG00000167333",0.0299,0.136,0.291769020652898,1,FALSE,0,FALSE,92,0
"ENSP00000300747",3,"ENSG00000167333",0.9265,1,1,1,FALSE,0,FALSE,76,0
"ENSP00000300747",4,"ENSG00000167333",0.9787,0.9969,1,1,FALSE,0,FALSE,68,0
"ENSP00000300747",5,"ENSG00000167333",0.8086,0.9312,1,1,FALSE,0,FALSE,61,0
