"ENSG","n.mut","com_var_count","RVIS.prot"
"ENSG00000106367",78,12,-1.2810443016619
"ENSG00000106384",272,25,0.080787046604219
"ENSG00000106392",185,5,1.5517913306212
"ENSG00000106397",573,58,0.309318132958794
"ENSG00000106399",84,1,0.436006279137588
"ENSG00000106400",93,7,-0.293585898106513
"ENSG00000106404",133,9,0.0871249730061005
"ENSG00000106436",155,18,-0.863882221892816
"ENSG00000106460",134,5,0.691566342950237
"ENSG00000106462",205,20,-0.31453308511624
"ENSG00000106484",118,8,-0.0189186307232144
"ENSG00000106537",112,5,0.320572941756389
"ENSG00000106538",84,7,-0.445348471398164
"ENSG00000106541",77,5,-0.269613603583545
"ENSG00000106560",184,18,-0.374862655970005
"ENSG00000106588",67,3,-0.144463759281322
"ENSG00000106591",144,13,-0.314920898780352
"ENSG00000106603",84,7,-0.445348471398164
"ENSG00000106605",157,17,-0.683256899237122
"ENSG00000106615",39,0,-0.175955069967788
"ENSG00000106628",304,18,1.64881616243163
"ENSG00000106631",123,12,-0.52214008259085
"ENSG00000106633",201,12,0.793096149357579
"ENSG00000106636",95,6,-0.112976459300443
"ENSG00000106638",322,21,1.51162494636635
"ENSG00000106648",310,21,1.30920076396467
"ENSG00000106682",107,7,-0.0575160172895976
"ENSG00000106701",59,19,-2.63070890882309
"ENSG00000106733",78,7,-0.546525881101497
"ENSG00000106785",249,24,-0.160151924402286
"ENSG00000106803",49,5,-0.741787707902826
"ENSG00000106809",131,6,0.49407065535367
"ENSG00000106819",175,18,-0.526620864641803
"ENSG00000106853",180,13,0.292091621534254
"ENSG00000106952",114,5,0.354298499174761
"ENSG00000106992",140,13,-0.382368057194368
"ENSG00000106993",167,8,0.807349888348696
"ENSG00000107014",126,17,-1.20605886882061
"ENSG00000107018",138,16,-0.856764493334333
"ENSG00000107020",136,6,0.578386768428497
"ENSG00000107021",175,11,0.501554849829419
"ENSG00000107105",189,8,1.17839028702118
"ENSG00000107130",49,4,-0.594892798638913
"ENSG00000107164",267,22,0.437125873380557
"ENSG00000107201",458,33,2.04285780228759
"ENSG00000107223",49,7,-1.03559202522642
"ENSG00000107242",0,0,-0.833675467907267
"ENSG00000107295",177,16,-0.199131040314008
"ENSG00000107317",157,10,0.344924294783946
"ENSG00000107341",74,4,-0.173313791048027
"ENSG00000107362",113,7,0.0436560359495736
"ENSG00000107371",208,13,0.764239579970396
"ENSG00000107372",56,2,-0.183065604901158
"ENSG00000107404",768,51,4.63515125539502
"ENSG00000107438",207,8,1.48201976150626
"ENSG00000107447",338,28,0.753075840056888
"ENSG00000107485",261,18,0.923516103551047
"ENSG00000107537",231,25,-0.610567923132771
"ENSG00000107551",263,36,-1.68731334866395
"ENSG00000107566",143,3,1.13721435819394
"ENSG00000107614",241,17,0.733139889350794
"ENSG00000107623",331,25,1.07572943846243
"ENSG00000107669",283,20,1.00072821012404
"ENSG00000107672",143,12,-0.184902059688712
"ENSG00000107679",225,19,0.169575761371421
"ENSG00000107738",201,18,-0.0882171875843449
"ENSG00000107745",182,6,1.35421120018717
"ENSG00000107758",118,9,-0.165801143696859
"ENSG00000107796",66,1,0.132461213075582
"ENSG00000107798",227,10,1.52548789139838
"ENSG00000107816",435,40,0.626193674488685
"ENSG00000107819",212,9,1.41940568770003
"ENSG00000107821",200,20,-0.3988422735362
"ENSG00000107829",217,13,0.916014826439397
"ENSG00000107872",111,7,0.00993201884439229
"ENSG00000107902",198,20,-0.432566276259113
"ENSG00000107937",388,25,2.03737603935598
"ENSG00000107960",207,17,0.159829152937408
"ENSG00000108010",154,11,0.147454596822007
"ENSG00000108064",107,8,-0.204399616555931
"ENSG00000108094",234,10,1.64358291378394
"ENSG00000108106",74,15,-1.78937376389882
"ENSG00000108107",101,18,-1.77474604279397
"ENSG00000108179",59,11,-1.45460864285024
"ENSG00000108187",173,15,-0.119697398537669
"ENSG00000108219",116,8,-0.0526423449717604
"ENSG00000108242",353,28,1.0060550532341
"ENSG00000108255",133,9,0.0871249730061005
"ENSG00000108262",376,26,1.68790342382806
"ENSG00000108264",231,10,1.59296959449626
"ENSG00000108272",81,9,-0.789719657715764
"ENSG00000108278",130,5,0.6241105930207
"ENSG00000108294",101,8,-0.305572164164768
"ENSG00000108296",220,25,-0.796068878764404
"ENSG00000108298",89,9,-0.654810733632098
"ENSG00000108306",120,6,0.308580166756785
"ENSG00000108342",118,16,-1.19406659755844
"ENSG00000108344",249,20,0.427375191399445
"ENSG00000108381",179,19,-0.606061165853533
"ENSG00000108384",213,8,1.5832420626734
"ENSG00000108387",236,21,0.0612926605689085
"ENSG00000108405",224,15,0.740256462793531
"ENSG00000108423",239,16,0.846310746084509
"ENSG00000108433",125,12,-0.488415402149611
"ENSG00000108439",83,5,-0.168438350104483
"ENSG00000108448",144,16,-0.755582796975108
"ENSG00000108465",321,26,0.760175639865468
"ENSG00000108468",10,0,-0.665019299457007
"ENSG00000108474",177,7,1.12292599435359
"ENSG00000108479",270,22,0.487712820255244
"ENSG00000108523",256,18,0.839195599432338
"ENSG00000108528",158,9,0.508677274912304
"ENSG00000108551",144,5,0.860211934929344
"ENSG00000108559",485,28,3.23425099864921
"ENSG00000108561",107,14,-1.08575633524843
"ENSG00000108587",132,5,0.657838306878024
"ENSG00000108588",227,7,1.96647018218169
"ENSG00000108590",61,4,-0.392531179694011
"ENSG00000108591",215,17,0.294720756096572
"ENSG00000108592",622,37,4.22602771081852
"ENSG00000108602",380,39,-0.15453871079315
"ENSG00000108604",193,11,0.805090181902317
"ENSG00000108622",204,16,0.25612457824153
"ENSG00000108669",173,12,0.320943157640388
"ENSG00000108671",150,10,0.226891004586153
"ENSG00000108688",62,6,-0.669449712712685
"ENSG00000108691",34,4,-0.847859992038195
"ENSG00000108700",74,11,-1.20158984841545
"ENSG00000108702",62,5,-0.522557912210454
"ENSG00000108733",183,10,0.7833573846785
"ENSG00000108774",111,12,-0.724494113296878
"ENSG00000108784",371,28,1.30966731839798
"ENSG00000108786",297,17,1.67768080582788
"ENSG00000108798",260,20,0.612861219086203
"ENSG00000108823",226,22,-0.254204381185613
"ENSG00000108828",211,16,0.374155906378061
"ENSG00000108830",118,7,0.127966208375999
"ENSG00000108839",382,30,1.20137169259963
"ENSG00000108852",353,22,1.8876947580956
"ENSG00000108861",93,5,0.000185642723984855
"ENSG00000108878",127,12,-0.454690960898113
"ENSG00000108924",114,6,0.207405638995449
"ENSG00000108946",132,11,-0.22349935961245
"ENSG00000108953",64,6,-0.635722266692642
"ENSG00000108961",133,10,-0.0597570087028902
"ENSG00000108984",105,6,0.0556454220829821
"ENSG00000109016",231,17,0.56451194697222
"ENSG00000109046",231,18,0.417626448935413
"ENSG00000109047",136,9,0.137710261393503
"ENSG00000109062",245,18,0.653699169374291
"ENSG00000109065",144,11,-0.0211605999146648
"ENSG00000109066",433,38,0.886294193366838
"ENSG00000109079",202,12,0.809959894795473
"ENSG00000109083",64,5,-0.488831324708566
"ENSG00000109084",26,1,-0.542082128732926
"ENSG00000109103",147,8,0.470082536407628
"ENSG00000109107",173,13,0.174060782850001
"ENSG00000109113",178,14,0.111487794267749
"ENSG00000109133",123,9,-0.0814922747204025
"ENSG00000109158",251,15,1.19560420392277
"ENSG00000109163",169,17,-0.480906902010988
"ENSG00000109189",102,8,-0.288709991409801
"ENSG00000109193",139,6,0.628977269605583
"ENSG00000109220",45,2,-0.368562144773241
"ENSG00000109270",44,1,-0.238532386627118
"ENSG00000109272",57,3,-0.313093688637984
"ENSG00000109332",33,2,-0.570928329563499
"ENSG00000109424",194,17,-0.0593675009576129
"ENSG00000109445",143,11,-0.0380220997761806
"ENSG00000109471",56,2,-0.183065604901158
"ENSG00000109475",22,1,-0.609540123769986
"ENSG00000109519",126,9,-0.0309070895724591
"ENSG00000109572",258,12,1.75454839760239
"ENSG00000109576",129,6,0.460344648047161
"ENSG00000109667",389,31,1.17252787747079
"ENSG00000109738",238,12,1.41713683735057
"ENSG00000109775",280,17,1.39089371858342
"ENSG00000109814",188,18,-0.307415845909358
"ENSG00000109846",88,5,-0.0841262249378694
"ENSG00000109854",144,15,-0.608690209116525
"ENSG00000109861",263,18,0.957245082335878
"ENSG00000109919",159,8,0.67243912755688
"ENSG00000109943",183,11,0.636456269705969
"ENSG00000109956",225,9,1.63871853768088
"ENSG00000109991",253,21,0.347940272489291
"ENSG00000110011",185,13,0.376400394946516
"ENSG00000110025",218,16,0.492189479028945
"ENSG00000110042",364,26,1.48544865134052
"ENSG00000110047",299,28,0.0954095956743245
"ENSG00000110063",280,26,0.0687989368470642
"ENSG00000110074",369,19,2.59886392819562
"ENSG00000110079",125,15,-0.929095654487105
"ENSG00000110090",480,39,1.5322960944505
"ENSG00000110169",307,30,-0.0634700476096026
"ENSG00000110172",164,8,0.756757668394318
"ENSG00000110243",222,23,-0.468540549909039
"ENSG00000110244",380,36,0.286197148478881
"ENSG00000110315",101,13,-1.04003730378111
"ENSG00000110330",322,20,1.65857720981917
"ENSG00000110375",136,16,-0.890492542683137
"ENSG00000110435",323,34,-0.381263010953375
"ENSG00000110442",117,11,-0.47642876816242
"ENSG00000110484",73,6,-0.483952374297635
"ENSG00000110628",321,43,-1.73784360989905
"ENSG00000110651",150,17,-0.80129973188514
"ENSG00000110700",50,1,-0.137351837063036
"ENSG00000110958",52,2,-0.250518433757269
"ENSG00000111052",105,4,0.349429342552545
"ENSG00000111057",197,12,0.725642118058624
"ENSG00000111145",278,26,0.0350747603510442
"ENSG00000111186",237,10,1.69419804542938
"ENSG00000111218",113,13,-0.837662592251637
"ENSG00000111229",65,3,-0.178189537568941
"ENSG00000113811",45,3,-0.515454846133345
"ENSG00000113812",318,19,1.7380546128327
"ENSG00000113838",298,22,0.959891041699243
"ENSG00000113851",287,16,1.65593319781184
"ENSG00000113924",251,25,-0.273314713626954
"ENSG00000113966",73,2,0.103606513647796
"ENSG00000114013",131,15,-0.827911221909527
"ENSG00000114021",177,10,0.682176084372788
"ENSG00000114023",79,9,-0.82344781443184
"ENSG00000114026",306,20,1.38866003022328
"ENSG00000114054",393,28,1.68082078101085
"ENSG00000114113",25,2,-0.705844492313848
"ENSG00000114120",93,11,-0.881146020017505
"ENSG00000114125",33,0,-0.277137623380984
"ENSG00000114200",356,27,1.20356920695699
"ENSG00000114204",170,17,-0.464044834153328
"ENSG00000114251",189,7,1.32533549539401
"ENSG00000114268",257,10,2.03168270049298
"ENSG00000114302",177,18,-0.49289641994177
"ENSG00000114349",218,11,1.2267226114203
"ENSG00000114353",150,13,-0.213751276504121
"ENSG00000114388",162,6,1.01686492435531
"ENSG00000114391",64,5,-0.488831324708566
"ENSG00000114395",124,16,-1.09287057662462
"ENSG00000114450",142,11,-0.0548836042925281
"ENSG00000114455",213,24,-0.767207878183639
"ENSG00000114480",419,37,0.79706199607792
"ENSG00000114491",243,25,-0.408213466222119
"ENSG00000114503",70,5,-0.387652932644083
"ENSG00000114520",238,15,0.976351881672364
"ENSG00000114547",117,12,-0.623315724239745
"ENSG00000114626",382,40,-0.267732341288037
"ENSG00000114638",149,10,0.210029233612883
"ENSG00000114686",240,17,0.716276725244729
"ENSG00000114698",186,18,-0.341139167411575
"ENSG00000114735",202,19,-0.218235635365336
"ENSG00000114744",106,8,-0.22126163321902
"ENSG00000114771",238,16,0.829446943798991
"ENSG00000114779",119,10,-0.295821218060018
"ENSG00000114784",22,1,-0.609540123769986
"ENSG00000114796",226,15,0.773983159931579
"ENSG00000114812",291,25,0.401168065255024
"ENSG00000114850",89,5,-0.0672638390634855
"ENSG00000114854",90,4,0.0964877815089789
"ENSG00000114942",124,7,0.229138955015287
"ENSG00000114956",176,13,0.224645258859941
"ENSG00000114978",62,5,-0.522557912210454
"ENSG00000114988",221,8,1.71821607080416
"ENSG00000114999",124,8,0.0822525224940988
"ENSG00000115008",122,18,-1.42046379882159
"ENSG00000115009",50,7,-1.01872618911679
"ENSG00000115041",140,10,0.0582742042294143
"ENSG00000115042",133,19,-1.38185512330293
"ENSG00000115128",25,2,-0.705844492313848
"ENSG00000115129",180,15,-0.00166840494366009
"ENSG00000115137",105,5,0.202534618802519
"ENSG00000115138",212,17,0.244136191074168
"ENSG00000115159",384,28,1.52897447611372
"ENSG00000115163",32,3,-0.73468980216926
"ENSG00000115194",243,24,-0.26132355063483
"ENSG00000115204",94,6,-0.129838689451476
"ENSG00000115211",307,18,1.69943052715799
"ENSG00000115226",103,9,-0.418731827677789
"ENSG00000115233",52,4,-0.544301549889623
"ENSG00000115241",154,5,1.02886806137002
"ENSG00000115252",261,8,2.39330945005904
"ENSG00000115255",145,13,-0.298059210723942
"ENSG00000115257",614,60,0.707317922542865
"ENSG00000115268",44,4,-0.679213031015498
"ENSG00000115271",144,10,0.125720723158852
"ENSG00000115289",98,4,0.231389173380057
"ENSG00000115317",216,13,0.89915048904057
"ENSG00000115353",225,9,1.63871853768088
"ENSG00000115361",216,26,-1.01044811747069
"ENSG00000115363",110,8,-0.153813708457824
"ENSG00000115364",187,16,-0.030517940088788
"ENSG00000115365",281,21,0.820097357410291
"ENSG00000115368",411,28,1.98456495028254
"ENSG00000115380",207,13,0.747376159115547
"ENSG00000115386",101,8,-0.305572164164768
"ENSG00000115392",255,20,0.528548427970768
"ENSG00000115419",159,13,-0.061998470110133
"ENSG00000115446",132,3,0.951679939316006
"ENSG00000115461",148,15,-0.541240334272536
"ENSG00000115468",136,16,-0.890492542683137
"ENSG00000115474",90,5,-0.0504014614246903
"ENSG00000115484",262,18,0.940380535367613
"ENSG00000115488",295,23,0.762398881408691
"ENSG00000115514",84,4,-0.00468770839453678
"ENSG00000115523",159,20,-1.09024703217744
"ENSG00000115539",122,15,-0.979689378767119
"ENSG00000115540",52,2,-0.250518433757269
"ENSG00000115541",14,2,-0.891363465080261
"ENSG00000115561",117,7,0.111104150814203
"ENSG00000115590",303,23,0.897312104321709
"ENSG00000115593",404,37,0.544062146994863
"ENSG00000115594",274,24,0.261393986738159
"ENSG00000115596",156,9,0.474952085698944
"ENSG00000115604",281,17,1.40776208498439
"ENSG00000115607",320,27,0.596418087395764
"ENSG00000115616",429,23,3.02381006963919
"ENSG00000115652",183,9,0.930268503506319
"ENSG00000115661",160,12,0.101742491233472
"ENSG00000115685",52,3,-0.397409961909068
"ENSG00000115694",249,16,1.01495480932073
"ENSG00000115738",94,5,0.0170480080662333
"ENSG00000115750",336,35,-0.308937233350087
"ENSG00000115756",82,6,-0.332187281682785
"ENSG00000115758",253,14,1.37627211709084
"ENSG00000115761",301,31,-0.311546803718235
"ENSG00000115762",112,11,-0.560741143422191
"ENSG00000115828",263,19,0.810343659426381
"ENSG00000115875",93,8,-0.440471066468326
"ENSG00000115919",258,10,2.04855941017332
"ENSG00000115946",148,17,-0.835027107541444
"ENSG00000115947",221,12,1.13039225688247
"ENSG00000115956",194,19,-0.353128589077111
"ENSG00000115963",121,8,0.0316669284390844
"ENSG00000116005",336,28,0.719346998247057
"ENSG00000116014",135,17,-1.05426575678606
"ENSG00000116031",238,36,-2.10925811320253
"ENSG00000116157",125,9,-0.0477688114187714
"ENSG00000116161",95,6,-0.112976459300443
"ENSG00000116176",469,57,-1.29892860449851
"ENSG00000116194",279,26,0.0519368454196659
"ENSG00000116199",219,12,1.09666042706566
"ENSG00000116205",136,11,-0.156052844741116
"ENSG00000116212",221,15,0.689667091702079
"ENSG00000116213",375,23,2.11197460264546
"ENSG00000116218",201,20,-0.381980346451302
"ENSG00000116237",70,10,-1.12213903651937
"ENSG00000116251",24,1,-0.575810985221422
"ENSG00000116288",118,8,-0.0189186307232144
"ENSG00000116299",607,49,2.20621822739409
"ENSG00000116353",255,19,0.675437047761577
"ENSG00000116455",186,8,1.12779024660987
"ENSG00000116459",151,12,-0.0500103106764576
"ENSG00000116473",41,2,-0.436016641375458
"ENSG00000116489",150,11,0.0800084171014438
"ENSG00000116521",204,13,0.696786437349792
"ENSG00000116525",257,26,-0.319031213417309
"ENSG00000116574",129,7,0.313450329783881
"ENSG00000116586",62,2,-0.0818869927995692
"ENSG00000116604",289,19,1.2488394830409
"ENSG00000116649",121,9,-0.115215777929701
"ENSG00000116661",192,10,0.935135949192697
"ENSG00000116663",214,24,-0.750344014529074
"ENSG00000116670",106,10,-0.515029933555687
"ENSG00000116688",390,35,0.601753528123354
"ENSG00000116703",114,7,0.06051805148727
"ENSG00000116704",203,11,0.973733952244395
"ENSG00000116741",124,12,-0.50527771143913
"ENSG00000116747",261,20,0.62972399415767
"ENSG00000116750",125,9,-0.0477688114187714
"ENSG00000116774",275,19,1.01271581418111
"ENSG00000116785",86,13,-1.2930319029688
"ENSG00000116791",152,17,-0.767572748684393
"ENSG00000116793",388,23,2.33140919341635
"ENSG00000116815",99,11,-0.779961996002529
"ENSG00000116819",241,29,-1.02959284062751
"ENSG00000116824",238,14,1.12326729428236
"ENSG00000116833",277,18,1.19336198801601
"ENSG00000116857",91,4,0.11335039246465
"ENSG00000116863",206,13,0.730512829770765
"ENSG00000116874",205,19,-0.167651275325725
"ENSG00000116882",268,17,1.18848601905536
"ENSG00000116885",233,8,1.92070267913335
"ENSG00000116906",324,25,0.957669720414233
"ENSG00000116922",104,10,-0.548755183628292
"ENSG00000116954",109,8,-0.170675656239799
"ENSG00000116977",267,25,-0.00352257627399513
"ENSG00000116981",261,16,1.21734427321475
"ENSG00000116983",93,11,-0.881146020017505
"ENSG00000116990",181,13,0.308953296440304
"ENSG00000117009",240,22,-0.0181416627300852
"ENSG00000117016",194,15,0.234390260236334
"ENSG00000117054",238,21,0.0950156003678428
"ENSG00000117090",187,16,-0.030517940088788
"ENSG00000117091",162,17,-0.598943141194877
"ENSG00000117115",519,48,0.867811700404654
"ENSG00000117118",156,15,-0.406343633151125
"ENSG00000117133",234,23,-0.266194755052415
"ENSG00000117148",251,24,-0.126428227870346
"ENSG00000117151",208,24,-0.851528646929164
"ENSG00000117215",57,6,-0.753769798456881
"ENSG00000117226",380,35,0.433100571309341
"ENSG00000117262",34,5,-0.994764529556158
"ENSG00000117280",96,3,0.344560427781326
"ENSG00000117281",79,9,-0.82344781443184
"ENSG00000117305",173,10,0.614723582251085
"ENSG00000117308",222,18,0.265871062386817
"ENSG00000117318",137,14,-0.579839527965549
"ENSG00000117335",176,14,0.0777651318691561
"ENSG00000117360",187,11,0.703908783806435
"ENSG00000117362",92,2,0.424009573375607
"ENSG00000117395",208,13,0.764239579970396
"ENSG00000117399",242,15,1.04381177182747
"ENSG00000117411",259,14,1.47748427571762
"ENSG00000117448",227,17,0.497062820863634
"ENSG00000117450",120,3,0.749294744989225
"ENSG00000117472",154,16,-0.586953817226922
"ENSG00000117479",272,17,1.25595274692404
"ENSG00000117480",303,20,1.33805566234032
"ENSG00000117481",208,19,-0.117067100005097
"ENSG00000117500",101,4,0.281977606024712
"ENSG00000117505",50,3,-0.431136797398589
"ENSG00000117507",78,25,-3.1927580583634
"ENSG00000117525",139,10,0.0414125974935039
"ENSG00000117533",60,3,-0.262504401242523
"ENSG00000117543",121,4,0.61924445599417
"ENSG00000117592",109,5,0.269984894850348
"ENSG00000117594",120,5,0.455476278645576
"ENSG00000117595",185,11,0.670182362641777
"ENSG00000117598",170,8,0.857942998060772
"ENSG00000117601",215,19,0.000962237132882223
"ENSG00000117602",155,16,-0.570091348568945
"ENSG00000117614",134,10,-0.0428954014223792
"ENSG00000117620",120,10,-0.278959320503129
"ENSG00000117632",46,3,-0.498591118410031
"ENSG00000117640",160,18,-0.779563561301626
"ENSG00000117643",380,18,2.93175853041969
"ENSG00000117682",161,7,0.853076849594231
"ENSG00000117707",265,10,2.16670352483868
"ENSG00000117751",125,12,-0.488415402149611
"ENSG00000117758",96,1,0.638378523673927
"ENSG00000117791",167,22,-1.24917384652085
"ENSG00000117862",93,8,-0.440471066468326
"ENSG00000117868",479,50,-0.100953979241504
"ENSG00000117906",103,8,-0.271847854002296
"ENSG00000117971",346,34,0.00661288473909299
"ENSG00000117984",263,24,0.0759132291547618
"ENSG00000118094",334,34,-0.195755611028757
"ENSG00000118113",333,33,-0.0657157137990779
"ENSG00000118137",156,9,0.474952085698944
"ENSG00000118181",38,1,-0.339713987712301
"ENSG00000118194",156,14,-0.259462122422826
"ENSG00000118231",127,10,-0.160926878268785
"ENSG00000118246",349,30,0.644790898056212
"ENSG00000118271",60,6,-0.703177486629106
"ENSG00000118276",153,13,-0.163166846505768
"ENSG00000118298",192,9,1.08205708969027
"ENSG00000118307",382,19,2.81840757797197
"ENSG00000118363",46,6,-0.939282473306668
"ENSG00000118402",129,8,0.166562074847776
"ENSG00000118418",2,1,-0.946850658583321
"ENSG00000118420",229,17,0.530787253948545
"ENSG00000118432",227,17,0.497062820863634
"ENSG00000118508",154,9,0.441227129089486
"ENSG00000118513",335,26,0.996284171855035
"ENSG00000118514",334,26,0.979418550790037
"ENSG00000118520",196,9,1.14952203946286
"ENSG00000118523",141,13,-0.365506202533687
"ENSG00000118526",88,9,-0.671674046837427
"ENSG00000118680",49,3,-0.448000293299641
"ENSG00000118705",359,30,0.813439258632588
"ENSG00000118729",261,16,1.21734427321475
"ENSG00000118816",176,7,1.10605947916409
"ENSG00000118894",338,45,-1.74506657711364
"ENSG00000118939",88,2,0.356555214976917
"ENSG00000118961",197,15,0.284974798626892
"ENSG00000118971",120,5,0.455476278645576
"ENSG00000119004",212,16,0.391017691393028
"ENSG00000119013",26,2,-0.688979691118921
"ENSG00000119048",49,3,-0.448000293299641
"ENSG00000119125",187,15,0.116360578642182
"ENSG00000119185",96,6,-0.0961142429816419
"ENSG00000119314",261,20,0.62972399415767
"ENSG00000119318",167,13,0.0728923504406984
"ENSG00000119328",99,6,-0.0455276563733557
"ENSG00000119335",62,6,-0.669449712712685
"ENSG00000119383",138,8,0.318320727215731
"ENSG00000119396",45,2,-0.368562144773241
"ENSG00000119411",252,30,-0.990999223261936
"ENSG00000119421",75,2,0.137332690122729
"ENSG00000119431",199,16,0.171817468670552
"ENSG00000119446",74,3,-0.0264239840688415
"ENSG00000119457",328,32,-0.00313453736540197
"ENSG00000119523",289,21,0.955011859264284
"ENSG00000119537",163,3,1.4745947705196
"ENSG00000119541",166,12,0.20291149345541
"ENSG00000119608",347,28,0.904860431728207
"ENSG00000119616",93,8,-0.440471066468326
"ENSG00000119636",238,28,-0.933258415034179
"ENSG00000119640",57,4,-0.459984107436013
"ENSG00000119661",56,2,-0.183065604901158
"ENSG00000119689",273,10,2.30174134879055
"ENSG00000119699",170,11,0.417243525243924
"ENSG00000119705",57,8,-1.04757410522733
"ENSG00000119711",247,12,1.56896245656945
"ENSG00000119714",173,20,-0.854139526712932
"ENSG00000119715",290,25,0.384305588200607
"ENSG00000119718",191,7,1.35907258855388
"ENSG00000119723",257,23,0.121624614242954
"ENSG00000119729",81,7,-0.495936902997607
"ENSG00000119737",348,28,0.92172591288559
"ENSG00000119782",8,0,-0.69874981547155
"ENSG00000119787",312,15,2.22480876549093
"ENSG00000119801",19,2,-0.807035187047791
"ENSG00000119820",120,9,-0.13207754966062
"ENSG00000119862",84,7,-0.445348471398164
"ENSG00000119899",243,16,0.913767012158179
"ENSG00000119913",224,17,0.446476622488366
"ENSG00000119915",141,7,0.515802035131285
"ENSG00000119917",226,20,0.0395579994905932
"ENSG00000119938",191,13,0.477572466446717
"ENSG00000119953",48,4,-0.611756691160191
"ENSG00000119969",279,17,1.37402552255142
"ENSG00000119973",266,21,0.567149157336357
"ENSG00000119977",291,22,0.841839618192724
"ENSG00000119979",155,12,0.0174353508356013
"ENSG00000120029",285,10,2.50433228363474
"ENSG00000120049",94,6,-0.129838689451476
"ENSG00000120053",177,9,0.82908133205914
"ENSG00000120057",192,23,-0.974448983706022
"ENSG00000120063",123,13,-0.669028433473803
"ENSG00000120068",124,5,0.522929219502567
"ENSG00000120075",150,4,1.1083396692665
"ENSG00000120093",332,20,1.8273013260267
"ENSG00000120094",213,18,0.114118312310158
"ENSG00000120129",169,11,0.400381421835489
"ENSG00000120137",62,2,-0.0818869927995692
"ENSG00000120149",161,8,0.706166282422428
"ENSG00000120158",280,22,0.656340170980756
"ENSG00000120162",123,5,0.506065893404871
"ENSG00000120211",138,11,-0.122329710191547
"ENSG00000120215",65,7,-0.765752461630415
"ENSG00000120217",129,13,-0.567852002287577
"ENSG00000120235",115,9,-0.216386692153123
"ENSG00000120242",120,8,0.0148050742605364
"ENSG00000120253",186,11,0.687045531162866
"ENSG00000120254",550,44,1.97886800968493
"ENSG00000120256",212,25,-0.930985916250938
"ENSG00000120265",101,10,-0.599343567806718
"ENSG00000120314",216,19,0.017823554967376
"ENSG00000120329",196,22,-0.76008087149688
"ENSG00000120333",89,4,0.079625182367296
"ENSG00000120334",155,11,0.164316181721763
"ENSG00000120436",236,24,-0.379358601616372
"ENSG00000120437",217,7,1.79772142470274
"ENSG00000120438",227,9,1.67246187397806
"ENSG00000120451",661,60,1.50079997990643
"ENSG00000120457",233,16,0.745129414483087
"ENSG00000120519",135,11,-0.172914439640944
"ENSG00000120533",30,1,-0.474625195837195
"ENSG00000120563",101,12,-0.893132078716974
"ENSG00000120594",281,14,1.84865466856078
"ENSG00000120656",58,3,-0.296230557255482
"ENSG00000120659",179,17,-0.312288532237726
"ENSG00000120662",251,20,0.461099372274331
"ENSG00000120675",110,9,-0.300696496947434
"ENSG00000120688",208,11,1.0580601798278
"ENSG00000120693",307,21,1.25859846598853
"ENSG00000120694",365,41,-0.70141937339618
"ENSG00000120696",301,15,2.03915317446797
"ENSG00000120697",151,17,-0.784436192260613
"ENSG00000120699",130,10,-0.110341882696486
"ENSG00000120705",85,3,0.159067043501786
"ENSG00000120725",276,27,-0.145536653594062
"ENSG00000120742",29,2,-0.638385785519352
"ENSG00000120756",288,22,0.791247738542393
"ENSG00000120798",254,16,1.09928137261426
"ENSG00000120805",28,2,-0.6552503397875
"ENSG00000120820",225,19,0.169575761371421
"ENSG00000120833",101,3,0.428877124881343
"ENSG00000120860",83,6,-0.315324724507168
"ENSG00000120889",305,29,0.0496961324578147
"ENSG00000120907",316,23,1.11656156033968
"ENSG00000120948",100,8,-0.32243437433178
"ENSG00000120952",390,60,-3.07545978780518
"ENSG00000120963",11,1,-0.795056166136316
"ENSG00000120992",110,11,-0.594466559653688
"ENSG00000121022",88,4,0.0627625929749318
"ENSG00000121039",84,4,-0.00468770839453678
"ENSG00000121053",587,60,0.251588296805402
"ENSG00000121060",322,27,0.630145332448492
"ENSG00000121064",275,14,1.74741643363806
"ENSG00000121067",86,3,0.175929939755609
"ENSG00000121073",200,17,0.0418000635447562
"ENSG00000121152",379,24,2.03248120726556
"ENSG00000121207",128,7,0.296587986334015
"ENSG00000121236",334,27,0.83251586263811
"ENSG00000121310",243,14,1.20759845161548
"ENSG00000121314",204,19,-0.184512705395587
"ENSG00000121316",300,28,0.1122720876741
"ENSG00000121318",209,18,0.0466730982939756
"ENSG00000121350",224,14,0.887157524876731
"ENSG00000121361",137,10,0.00768939716730348
"ENSG00000121377",222,21,-0.17476800239303
"ENSG00000121381",160,14,-0.192016183556068
"ENSG00000121388",38,7,-1.22112504785388
"ENSG00000121481",76,5,-0.286476249325644
"ENSG00000121552",68,6,-0.568268292247921
"ENSG00000121577",228,15,0.807710236142005
"ENSG00000121578",165,13,0.0391696330452197
"ENSG00000121579",51,2,-0.267381712498184
"ENSG00000121594",149,13,-0.230612802754316
"ENSG00000121644",68,4,-0.274490327095565
"ENSG00000121671",323,13,2.70468127877696
"ENSG00000121680",234,16,0.761992729616629
"ENSG00000121691",350,25,1.39621182846225
"ENSG00000121749",338,26,1.04688177539248
"ENSG00000121764",256,23,0.104762920403646
"ENSG00000121769",26,1,-0.542082128732926
"ENSG00000121775",233,18,0.451350377597296
"ENSG00000121797",235,23,-0.249332866520598
"ENSG00000121807",212,13,0.831694219800763
